customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
B8V07K53TE,Female,0,No,Yes,18,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,No,Electronic check,115.11,2071.98,Yes
8L0OX7YXLN,Female,0,Yes,No,72,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,89.44,6439.68,No
9JSR4DKD3E,Male,1,Yes,Yes,42,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.02,882.84,No
OWZCGDI7Z2,Male,1,No,Yes,26,Yes,Yes,No,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),80.04,2081.04,Yes
T3XF417DCI,Female,0,No,No,25,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),118.43,2960.75,Yes
T4D3IM3PVS,Male,0,No,Yes,23,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,43.35,997.05,No
YSGG5H75ZU,Female,1,Yes,Yes,25,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,No,Electronic check,111.03,2775.75,Yes
0MTWDH6COU,Male,1,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,No internet service,One year,Yes,Electronic check,31.05,776.25,No
O1RGIFA5JF,Male,1,No,Yes,38,Yes,Yes,No,Yes,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),72.4,2751.2,Yes
15SQGOC079,Female,1,No,Yes,10,No,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,80.57,805.7,No
ESHPZO3Z8V,Male,0,Yes,Yes,34,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,111.15,3779.1,Yes
LV36U2P9P9,Male,1,Yes,No,38,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,Two year,No,Mailed check,84.66,3217.08,No
BL42OUSQOZ,Female,0,No,Yes,45,No,No phone service,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,115.89,5215.05,No
49WBH47N6H,Female,0,Yes,Yes,69,No,No,No,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,30.44,2100.36,Yes
90LICO6E6Z,Male,0,No,Yes,58,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,113.29,6570.82,No
ZQLRLOZVB4,Male,1,No,Yes,69,No,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,69.76,4813.44,No
Q8G96S8J6G,Female,0,No,Yes,18,Yes,Yes,No,No,No,No,No,Yes,Yes,Two year,No,Electronic check,96.1,1729.8,No
QJG0D8EX6S,Female,0,Yes,No,31,Yes,No phone service,No,Yes,No,No,No internet service,No,Yes,Two year,No,Credit card (automatic),57.66,1787.46,Yes
MR1Z46LT65,Female,1,Yes,No,62,No,Yes,No,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),55.05,3413.1,Yes
0E9JHFJML0,Male,0,No,No,48,No,Yes,No,No,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,64.2,3081.6,No
JKP4E3XPK5,Male,0,No,No,6,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),29.64,177.84,No
DAZ1L6YJZX,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No,Yes,No,Yes,No internet service,One year,No,Mailed check,33.12,1457.28,Yes
9LA66XB1CM,Female,0,No,Yes,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),103.5,3208.5,No
U964E07SYM,Male,0,Yes,No,30,No,No phone service,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,64.24,1927.2,Yes
M5LQ4GYBJH,Male,1,Yes,Yes,41,No,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,84.05,3446.05,Yes
XYGMP8DKCZ,Male,1,No,Yes,52,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),95.7,4976.4,Yes
5XMMDK1ZFR,Female,1,Yes,Yes,18,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),74.87,1347.66,Yes
9W5KVC1LC0,Male,0,Yes,No,72,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),91.46,6585.12,Yes
C71IA19FY8,Female,0,No,No,2,No,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,69.02,138.04,Yes
7UUN1P1XD1,Female,0,Yes,No,61,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Electronic check,72.22,4405.42,Yes
AWM80PZ3YZ,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),33.8,2433.6,Yes
HV2ZI08VXN,Male,1,Yes,No,58,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),96.87,5618.46,Yes
X7M9MBWZMC,Female,0,Yes,Yes,63,No,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,50.82,3201.66,No
OQDBMOZ9KZ,Male,1,No,No,63,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,109.95,6926.85,No
S2EA4XF5EG,Male,1,No,Yes,51,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.63,4316.13,Yes
8P53BSCEQK,Female,0,No,Yes,22,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,34.86,766.92,No
XYWH7Z3KWP,Male,0,No,Yes,38,No,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),87.27,3316.26,No
G1MFYBLKKD,Male,1,Yes,No,35,Yes,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),36.65,1282.75,No
5VTEV7P7Q4,Female,0,No,No,48,No,No phone service,No,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),18.83,903.84,Yes
98GGQ0L6VX,Male,1,No,Yes,31,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,28.22,874.82,No
GCRYDJWQEJ,Female,1,Yes,No,35,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),72.97,2553.95,No
HCZH9BOZG1,Male,1,Yes,No,3,No,No,DSL,No,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),108.74,326.22,Yes
YZJC374T9T,Female,0,No,Yes,31,No,No phone service,DSL,No,No,No internet service,No internet service,No,No,One year,No,Credit card (automatic),102.61,3180.91,No
8QJSYHOKEH,Male,1,No,No,10,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,96.61,966.1,Yes
KHCFV3YAAX,Male,0,No,Yes,42,No,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),78.77,3308.34,No
XFG7QTHLJN,Male,0,Yes,No,69,No,No,DSL,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),51.11,3526.59,Yes
O98E5COOPD,Female,0,No,Yes,21,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),96.87,2034.27,No
XR5HNV590Y,Female,1,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),41.28,2930.88,Yes
NLGXFHDG3Z,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),36.56,2595.76,No
X3G1DC8SP3,Male,0,No,No,60,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,68.7,4122.0,No
AQJSVI4ZPZ,Female,1,No,No,67,No,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),89.32,5984.44,Yes
G74MMXWZZM,Male,0,No,Yes,30,No,Yes,No,No internet service,No,No,No,No internet service,No,Month-to-month,No,Electronic check,77.38,2321.4,Yes
WF650J35NF,Female,0,Yes,Yes,1,No,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),86.81,86.81,No
RWK1P1TI0H,Female,1,No,Yes,35,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),52.07,1822.45,Yes
09GGJH55QB,Male,1,Yes,Yes,38,No,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,One year,Yes,Mailed check,60.39,2294.82,Yes
W5RLJMRBQF,Male,0,Yes,No,49,No,No phone service,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),19.96,978.04,No
3QR5XR9PI3,Male,0,No,No,49,No,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Mailed check,66.55,3260.95,No
4DSREV2815,Female,0,No,No,59,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),27.66,1631.94,No
BH38I6OBS8,Female,0,Yes,Yes,56,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),36.6,2049.6,No
3M7P40Z7XD,Male,1,Yes,Yes,58,No,No,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),114.63,6648.54,No
FW8FC4RQZ7,Male,1,Yes,No,53,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Two year,Yes,Mailed check,77.33,4098.49,No
XZ07OWLT5T,Female,0,No,No,9,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,32.63,293.67,No
E93BN0WHVX,Female,1,No,Yes,26,No,No,DSL,No,No,No,No internet service,No,Yes,One year,Yes,Mailed check,36.68,953.68,Yes
7GSI3C9O4X,Female,0,No,No,3,Yes,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,66.05,198.15,Yes
CGZ1FVYT01,Male,0,No,Yes,25,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,34.17,854.25,No
7UNY45OT7H,Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),112.48,3486.88,No
2P3RIQQ6CN,Female,0,Yes,No,11,Yes,No,No,No internet service,No,Yes,Yes,Yes,No,One year,No,Electronic check,89.39,983.29,No
NH7C2T8QEM,Female,1,Yes,No,26,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,100.73,2618.98,No
VL13N4PRZH,Female,1,No,No,44,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,18.39,809.16,Yes
BVSIVJ9FZV,Male,0,No,Yes,42,No,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Electronic check,45.4,1906.8,No
5EA7NQS1SO,Female,1,No,Yes,3,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.15,309.45,No
52UFOKIQQG,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,36.07,252.49,No
5Q48BPSHZK,Male,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,33.13,1159.55,Yes
YFYUCOHZNU,Male,0,No,Yes,52,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),91.95,4781.4,No
I5LJ8NZQRB,Male,1,No,Yes,21,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),86.13,1808.73,No
D8LBQB0DYI,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,57.51,2185.38,Yes
RAIT336A3B,Male,1,No,No,63,Yes,No,DSL,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),68.77,4332.51,Yes
S5D9TPLSN2,Female,0,Yes,Yes,69,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,50.48,3483.12,No
T9QJFW7QMW,Female,0,No,No,54,Yes,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,91.42,4936.68,No
DNIHEWIOOJ,Female,1,No,Yes,62,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,No,Electronic check,66.65,4132.3,No
IHWS8PJCKV,Female,1,No,Yes,60,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,39.9,2394.0,Yes
HRREEHOJJZ,Male,0,No,No,62,No,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,74.81,4638.22,No
MBNXO7Z1OX,Male,0,Yes,No,51,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Mailed check,94.86,4837.86,No
B7EM348BQL,Male,1,No,Yes,9,No,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Two year,No,Credit card (automatic),26.34,237.06,No
9E7Y3D8FDE,Male,1,No,No,40,No,No,No,No,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,92.83,3713.2,No
X4MRVVGKZU,Male,0,No,No,45,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.8,2646.0,Yes
IHV34RG9U6,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,47.48,1044.56,No
ANPAT9OOZ3,Female,0,Yes,Yes,4,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,85.54,342.16,Yes
7CUHJHDSTV,Female,1,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,30.67,276.03,Yes
3DJX7GN4WR,Female,0,No,No,60,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Mailed check,113.95,6837.0,No
OK9FHHR5AM,Male,1,Yes,No,21,No,Yes,No,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,90.34,1897.14,No
QML8C34495,Female,1,No,Yes,3,No,Yes,DSL,No,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,21.72,65.16,Yes
6XR7TCOP3I,Male,0,Yes,No,54,No,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,43.66,2357.64,No
A6I00TXH5W,Male,1,Yes,Yes,70,No,Yes,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,77.08,5395.6,Yes
PEUW3IUZKT,Female,1,Yes,Yes,69,No,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,110.98,7657.62,No
LK2DZ8UUHD,Female,1,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),59.8,2930.2,No
ZAMOBTZ47X,Female,1,Yes,Yes,37,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),56.87,2104.19,Yes
HLQTJU8SCH,Male,1,No,No,1,Yes,No,No,No internet service,No,No,No internet service,Yes,No,One year,Yes,Electronic check,92.99,92.99,Yes
MLPXCPLCVJ,Female,1,Yes,No,38,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),64.5,2451.0,Yes
XU9XXCT8CY,Male,0,Yes,Yes,71,No,Yes,No,Yes,No,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),114.33,8117.43,Yes
TCQRRMXMFH,Male,1,No,Yes,60,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),48.81,2928.6,Yes
O2HDOFI0WV,Male,0,No,No,2,Yes,No,No,Yes,No,No,No,No internet service,Yes,One year,Yes,Mailed check,116.38,232.76,No
SOREYI2LM5,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),25.17,478.23,No
8G4CK95PGH,Female,1,No,Yes,61,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.82,1880.02,No
9QZAWE1E9P,Female,0,No,No,30,No,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,18.87,566.1,No
8AB4T8JC48,Male,1,No,No,26,No,No phone service,No,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),114.39,2974.14,Yes
LUDCA12Y0M,Female,0,No,No,51,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),71.42,3642.42,Yes
V7BZCDN9J7,Male,1,No,No,48,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,50.17,2408.16,Yes
E626WLK0DF,Male,1,No,No,28,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),96.27,2695.56,Yes
A0G09KDS2V,Female,1,Yes,No,36,No,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),52.97,1906.92,No
0HDXSTSD8N,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),35.63,1353.94,No
9LAZ8CEEGS,Female,0,Yes,Yes,2,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),93.68,187.36,Yes
Q0HKBE4H6S,Male,1,No,No,48,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,48.1,2308.8,No
R2DTIMKDBM,Male,1,Yes,No,62,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),39.04,2420.48,No
KY32K7SVS7,Female,0,Yes,No,61,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),65.09,3970.49,Yes
VPYAQWFSFH,Female,1,No,No,34,Yes,No phone service,No,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),48.64,1653.76,No
CAO1WPYVTY,Female,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),71.11,1706.64,No
VFG8FFNE2A,Male,1,Yes,Yes,68,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),101.87,6927.16,No
4Y3IGD3NR3,Male,1,No,No,55,No,No,No,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),68.24,3753.2,Yes
D5GJRQJX1F,Female,0,No,Yes,13,No,No,DSL,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),92.19,1198.47,No
VXGYUILRYH,Male,0,Yes,Yes,61,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),23.27,1419.47,No
D9EEMHPL7X,Male,1,No,Yes,62,No,No,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),90.27,5596.74,Yes
IINVNTS27X,Female,1,No,Yes,8,No,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),100.39,803.12,Yes
4FIZSL77UQ,Male,0,No,No,8,No,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),52.4,419.2,Yes
6ZAZINVT8W,Male,1,Yes,No,29,Yes,No,No,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),86.78,2516.62,Yes
R3DKWUZW71,Female,1,Yes,Yes,26,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),53.02,1378.52,No
RPR5ZPE0CO,Male,0,No,Yes,58,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.1,6327.8,Yes
LHCNLN5YD9,Male,0,Yes,Yes,58,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),88.27,5119.66,No
ZAACS94V8D,Male,0,Yes,Yes,31,No,No,No,No internet service,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),64.22,1990.82,No
N9NFNFCT9D,Male,1,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,79.68,5577.6,No
BLVUTIG2WN,Female,0,Yes,No,61,No,No phone service,DSL,No,No internet service,No,No,Yes,Yes,One year,No,Electronic check,62.25,3797.25,No
